* Measurement data measured by REW V5.20.9
* Source: Frequency Response Averaged data
* Format: Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Dated: 3.10.2022 18:01:27
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Averaged data produced from the rms magnitudes of lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3, lokakuuta 3
* Measurement: TR-X00 PH Right AVG Tiukka
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz)	SPL(dB)
10639.527231	81.952
10639.893442	81.951
10640.259653	81.950
10640.625864	81.949
10640.992075	81.948
10641.358286	81.947
10641.724497	81.946
10642.090708	81.945
10642.456919	81.944
10642.823130	81.943
10643.189341	81.942
10643.555552	81.941
10643.921763	81.940
10644.287974	81.939
10644.654185	81.938
10645.020396	81.938
10645.386607	81.937
10645.752818	81.936
10646.119029	81.935
10646.485240	81.934
10646.851451	81.933
10647.217662	81.932
10647.583873	81.931
10647.950084	81.930
10648.316295	81.929
10648.682506	81.928
10649.048717	81.928
10649.414928	81.927
10649.781138	81.926
10650.147349	81.925
10650.513560	81.924
10650.879771	81.923
10651.245982	81.922
10651.612193	81.921
10651.978404	81.920
10652.344615	81.920
10652.710826	81.919
10653.077037	81.918
10653.443248	81.917
10653.809459	81.916
10654.175670	81.915
10654.541881	81.914
10654.908092	81.914
10655.274303	81.913
10655.640514	81.912
10656.006725	81.911
10656.372936	81.910
10656.739147	81.909
10657.105358	81.909
10657.471569	81.908
10657.837780	81.907
10658.203991	81.906
10658.570202	81.905
10658.936413	81.904
10659.302624	81.904
10659.668835	81.903
10660.035046	81.902
10660.401257	81.901
10660.767467	81.900
10661.133678	81.900
10661.499889	81.899
10661.866100	81.898
10662.232311	81.897
10662.598522	81.896
10662.964733	81.896
10663.330944	81.895
10663.697155	81.894
10664.063366	81.893
10664.429577	81.893
10664.795788	81.892
10665.161999	81.891
10665.528210	81.890
10665.894421	81.889
10666.260632	81.889
10666.626843	81.888
10666.993054	81.887
10667.359265	81.886
10667.725476	81.886
10668.091687	81.885
10668.457898	81.884
10668.824109	81.883
10669.190320	81.883
10669.556531	81.882
10669.922742	81.881
10670.288953	81.881
10670.655164	81.880
10671.021375	81.879
10671.387586	81.878
10671.753797	81.878
10672.120007	81.877
10672.486218	81.876
10672.852429	81.876
10673.218640	81.875
10673.584851	81.874
10673.951062	81.873
10674.317273	81.873
10674.683484	81.872
10675.049695	81.871
10675.415906	81.871
10675.782117	81.870
10676.148328	81.869
10676.514539	81.869
10676.880750	81.868
10677.246961	81.867
10677.613172	81.867
10677.979383	81.866
10678.345594	81.865
10678.711805	81.865
10679.078016	81.864
10679.444227	81.863
10679.810438	81.863
10680.176649	81.862
10680.542860	81.861
10680.909071	81.861
10681.275282	81.860
10681.641493	81.859
10682.007704	81.859
10682.373915	81.858
10682.740126	81.858
10683.106337	81.857
10683.472547	81.856
10683.838758	81.856
10684.204969	81.855
10684.571180	81.854
10684.937391	81.854
10685.303602	81.853
10685.669813	81.853
10686.036024	81.852
10686.402235	81.851
10686.768446	81.851
10687.134657	81.850
10687.500868	81.850
10687.867079	81.849
10688.233290	81.848
10688.599501	81.848
10688.965712	81.847
10689.331923	81.847
10689.698134	81.846
10690.064345	81.846
10690.430556	81.845
10690.796767	81.844
10691.162978	81.844
10691.529189	81.843
10691.895400	81.843
10692.261611	81.842
10692.627822	81.842
10692.994033	81.841
10693.360244	81.841
10693.726455	81.840
10694.092666	81.839
10694.458876	81.839
10694.825087	81.838
10695.191298	81.838
10695.557509	81.837
10695.923720	81.837
10696.289931	81.836
10696.656142	81.836
10697.022353	81.835
10697.388564	81.835
10697.754775	81.834
10698.120986	81.834
10698.487197	81.833
10698.853408	81.833
10699.219619	81.832
10699.585830	81.832
10699.952041	81.831
10700.318252	81.831
10700.684463	81.830
10701.050674	81.830
10701.416885	81.829
10701.783096	81.829
10702.149307	81.828
10702.515518	81.828
10702.881729	81.827
10703.247940	81.827
10703.614151	81.826
10703.980362	81.826
10704.346573	81.825
10704.712784	81.825
10705.078995	81.825
10705.445206	81.824
10705.811416	81.824
10706.177627	81.823
10706.543838	81.823
10706.910049	81.822
10707.276260	81.822
10707.642471	81.821
10708.008682	81.821
10708.374893	81.821
10708.741104	81.820
10709.107315	81.820
10709.473526	81.819
10709.839737	81.819
10710.205948	81.818
10710.572159	81.818
10710.938370	81.818
10711.304581	81.817
10711.670792	81.817
10712.037003	81.816
10712.403214	81.816
10712.769425	81.816
10713.135636	81.815
10713.501847	81.815
10713.868058	81.814
10714.234269	81.814
10714.600480	81.814
10714.966691	81.813
10715.332902	81.813
10715.699113	81.813
10716.065324	81.812
10716.431535	81.812
10716.797745	81.811
10717.163956	81.811
10717.530167	81.811
10717.896378	81.810
10718.262589	81.810
10718.628800	81.810
10718.995011	81.809
10719.361222	81.809
10719.727433	81.809
10720.093644	81.808
10720.459855	81.808
10720.826066	81.808
10721.192277	81.807
10721.558488	81.807
10721.924699	81.807
10722.290910	81.806
10722.657121	81.806
10723.023332	81.806
10723.389543	81.805
10723.755754	81.805
10724.121965	81.805
10724.488176	81.804
10724.854387	81.804
10725.220598	81.804
10725.586809	81.803
10725.953020	81.803
10726.319231	81.803
10726.685442	81.803
10727.051653	81.802
10727.417864	81.802
10727.784075	81.802
10728.150285	81.801
10728.516496	81.801
10728.882707	81.801
10729.248918	81.801
10729.615129	81.800
10729.981340	81.800
10730.347551	81.800
10730.713762	81.800
10731.079973	81.799
10731.446184	81.799
10731.812395	81.799
10732.178606	81.799
10732.544817	81.798
10732.911028	81.798
10733.277239	81.798
10733.643450	81.798
10734.009661	81.797
10734.375872	81.797
10734.742083	81.797
10735.108294	81.797
10735.474505	81.796
10735.840716	81.796
10736.206927	81.796
10736.573138	81.796
10736.939349	81.796
10737.305560	81.795
10737.671771	81.795
10738.037982	81.795
10738.404193	81.795
10738.770404	81.795
10739.136615	81.794
10739.502825	81.794
10739.869036	81.794
10740.235247	81.794
10740.601458	81.794
10740.967669	81.793
10741.333880	81.793
10741.700091	81.793
10742.066302	81.793
10742.432513	81.793
10742.798724	81.792
10743.164935	81.792
10743.531146	81.792
10743.897357	81.792
10744.263568	81.792
10744.629779	81.792
10744.995990	81.791
10745.362201	81.791
10745.728412	81.791
10746.094623	81.791
10746.460834	81.791
10746.827045	81.791
10747.193256	81.791
10747.559467	81.790
10747.925678	81.790
10748.291889	81.790
10748.658100	81.790
10749.024311	81.790
10749.390522	81.790
10749.756733	81.790
10750.122944	81.790
10750.489154	81.789
10750.855365	81.789
10751.221576	81.789
10751.587787	81.789
10751.953998	81.789
10752.320209	81.789
10752.686420	81.789
10753.052631	81.789
10753.418842	81.789
10753.785053	81.789
10754.151264	81.788
10754.517475	81.788
10754.883686	81.788
10755.249897	81.788
10755.616108	81.788
10755.982319	81.788
10756.348530	81.788
10756.714741	81.788
10757.080952	81.788
10757.447163	81.788
10757.813374	81.788
10758.179585	81.788
10758.545796	81.788
10758.912007	81.788
10759.278218	81.788
10759.644429	81.787
10760.010640	81.787
10760.376851	81.787
10760.743062	81.787
10761.109273	81.787
10761.475484	81.787
10761.841694	81.787
10762.207905	81.787
10762.574116	81.787
10762.940327	81.787
10763.306538	81.787
10763.672749	81.787
10764.038960	81.787
10764.405171	81.787
10764.771382	81.787
10765.137593	81.787
10765.503804	81.787
10765.870015	81.787
10766.236226	81.787
10766.602437	81.787
10766.968648	81.787
10767.334859	81.787
10767.701070	81.787
10768.067281	81.787
10768.433492	81.787
10768.799703	81.787
10769.165914	81.787
10769.532125	81.787
10769.898336	81.787
10770.264547	81.787
10770.630758	81.787
10770.996969	81.787
10771.363180	81.787
10771.729391	81.787
10772.095602	81.787
10772.461813	81.787
10772.828023	81.788
10773.194234	81.788
10773.560445	81.788
10773.926656	81.788
10774.292867	81.788
10774.659078	81.788
10775.025289	81.788
10775.391500	81.788
10775.757711	81.788
10776.123922	81.788
10776.490133	81.788
10776.856344	81.788
10777.222555	81.788
10777.588766	81.788
10777.954977	81.788
10778.321188	81.789
10778.687399	81.789
10779.053610	81.789
10779.419821	81.789
10779.786032	81.789
10780.152243	81.789
10780.518454	81.789
10780.884665	81.789
10781.250876	81.789
10781.617087	81.789
10781.983298	81.790
10782.349509	81.790
10782.715720	81.790
10783.081931	81.790
10783.448142	81.790
10783.814353	81.790
10784.180563	81.790
10784.546774	81.790
10784.912985	81.791
10785.279196	81.791
10785.645407	81.791
10786.011618	81.791
10786.377829	81.791
10786.744040	81.791
10787.110251	81.791
10787.476462	81.792
10787.842673	81.792
10788.208884	81.792
10788.575095	81.792
10788.941306	81.792
10789.307517	81.792
10789.673728	81.793
10790.039939	81.793
10790.406150	81.793
10790.772361	81.793
10791.138572	81.793
10791.504783	81.794
10791.870994	81.794
10792.237205	81.794
10792.603416	81.794
10792.969627	81.794
10793.335838	81.794
10793.702049	81.795
10794.068260	81.795
10794.434471	81.795
10794.800682	81.795
10795.166892	81.796
10795.533103	81.796
10795.899314	81.796
10796.265525	81.796
10796.631736	81.796
10796.997947	81.797
10797.364158	81.797
10797.730369	81.797
10798.096580	81.797
10798.462791	81.798
10798.829002	81.798
10799.195213	81.798
10799.561424	81.798
10799.927635	81.798
10800.293846	81.799
10800.660057	81.799
10801.026268	81.799
10801.392479	81.799
10801.758690	81.800
10802.124901	81.800
10802.491112	81.800
10802.857323	81.801
10803.223534	81.801
10803.589745	81.801
10803.955956	81.801
10804.322167	81.802
10804.688378	81.802
10805.054589	81.802
10805.420800	81.802
10805.787011	81.803
10806.153222	81.803
10806.519432	81.803
10806.885643	81.804
10807.251854	81.804
10807.618065	81.804
10807.984276	81.805
10808.350487	81.805
10808.716698	81.805
10809.082909	81.805
10809.449120	81.806
10809.815331	81.806
10810.181542	81.806
10810.547753	81.807
10810.913964	81.807
10811.280175	81.807
10811.646386	81.808
10812.012597	81.808
10812.378808	81.808
10812.745019	81.809
10813.111230	81.809
10813.477441	81.809
10813.843652	81.810
10814.209863	81.810
10814.576074	81.810
10814.942285	81.811
10815.308496	81.811
10815.674707	81.812
10816.040918	81.812
10816.407129	81.812
10816.773340	81.813
10817.139551	81.813
10817.505762	81.813
10817.871972	81.814
10818.238183	81.814
10818.604394	81.815
10818.970605	81.815
10819.336816	81.815
10819.703027	81.816
10820.069238	81.816
10820.435449	81.816
10820.801660	81.817
10821.167871	81.817
10821.534082	81.818
10821.900293	81.818
10822.266504	81.818
10822.632715	81.819
10822.998926	81.819
10823.365137	81.820
10823.731348	81.820
10824.097559	81.821
10824.463770	81.821
10824.829981	81.821
10825.196192	81.822
10825.562403	81.822
10825.928614	81.823
10826.294825	81.823
10826.661036	81.824
10827.027247	81.824
10827.393458	81.824
10827.759669	81.825
10828.125880	81.825
10828.492091	81.826
10828.858301	81.826
10829.224512	81.827
10829.590723	81.827
10829.956934	81.828
10830.323145	81.828
10830.689356	81.829
10831.055567	81.829
10831.421778	81.830
10831.787989	81.830
10832.154200	81.831
10832.520411	81.831
10832.886622	81.832
10833.252833	81.832
10833.619044	81.833
10833.985255	81.833
10834.351466	81.834
10834.717677	81.834
10835.083888	81.835
10835.450099	81.835
10835.816310	81.836
10836.182521	81.836
10836.548732	81.837
10836.914943	81.837
10837.281154	81.838
10837.647365	81.838
10838.013576	81.839
10838.379787	81.839
10838.745998	81.840
10839.112209	81.840
10839.478420	81.841
10839.844631	81.841
10840.210841	81.842
10840.577052	81.842
10840.943263	81.843
10841.309474	81.844
10841.675685	81.844
10842.041896	81.845
10842.408107	81.845
10842.774318	81.846
10843.140529	81.846
10843.506740	81.847
10843.872951	81.847
10844.239162	81.848
10844.605373	81.849
10844.971584	81.849
10845.337795	81.850
10845.704006	81.850
10846.070217	81.851
10846.436428	81.852
10846.802639	81.852
10847.168850	81.853
10847.535061	81.853
10847.901272	81.854
10848.267483	81.855
10848.633694	81.855
10848.999905	81.856
10849.366116	81.856
10849.732327	81.857
10850.098538	81.858
10850.464749	81.858
10850.830960	81.859
10851.197170	81.859
10851.563381	81.860
10851.929592	81.861
10852.295803	81.861
10852.662014	81.862
10853.028225	81.863
10853.394436	81.863
10853.760647	81.864
10854.126858	81.865
10854.493069	81.865
10854.859280	81.866
10855.225491	81.867
10855.591702	81.867
10855.957913	81.868
10856.324124	81.869
10856.690335	81.869
10857.056546	81.870
10857.422757	81.871
10857.788968	81.871
10858.155179	81.872
10858.521390	81.873
10858.887601	81.873
10859.253812	81.874
10859.620023	81.875
10859.986234	81.875
10860.352445	81.876
10860.718656	81.877
10861.084867	81.877
10861.451078	81.878
10861.817289	81.879
10862.183500	81.880
10862.549710	81.880
10862.915921	81.881
10863.282132	81.882
10863.648343	81.882
10864.014554	81.883
10864.380765	81.884
10864.746976	81.885
10865.113187	81.885
10865.479398	81.886
10865.845609	81.887
10866.211820	81.888
10866.578031	81.888
10866.944242	81.889
10867.310453	81.890
10867.676664	81.891
10868.042875	81.891
10868.409086	81.892
10868.775297	81.893
10869.141508	81.894
10869.507719	81.894
10869.873930	81.895
10870.240141	81.896
10870.606352	81.897
10870.972563	81.898
10871.338774	81.898
10871.704985	81.899
10872.071196	81.900
10872.437407	81.901
10872.803618	81.901
10873.169829	81.902
10873.536040	81.903
10873.902250	81.904
10874.268461	81.905
10874.634672	81.905
10875.000883	81.906
10875.367094	81.907
10875.733305	81.908
10876.099516	81.909
10876.465727	81.910
10876.831938	81.910
10877.198149	81.911
10877.564360	81.912
10877.930571	81.913
10878.296782	81.914
10878.662993	81.915
10879.029204	81.915
10879.395415	81.916
10879.761626	81.917
10880.127837	81.918
10880.494048	81.919
10880.860259	81.920
10881.226470	81.921
10881.592681	81.921
10881.958892	81.922
10882.325103	81.923
10882.691314	81.924
10883.057525	81.925
10883.423736	81.926
10883.789947	81.927
10884.156158	81.928
10884.522369	81.928
10884.888579	81.929
10885.254790	81.930
10885.621001	81.931
10885.987212	81.932
10886.353423	81.933
10886.719634	81.934
10887.085845	81.935
10887.452056	81.936
10887.818267	81.937
10888.184478	81.938
10888.550689	81.938
10888.916900	81.939
10889.283111	81.940
10889.649322	81.941
10890.015533	81.942
10890.381744	81.943
10890.747955	81.944
10891.114166	81.945
10891.480377	81.946
10891.846588	81.947
10892.212799	81.948
10892.579010	81.949
10892.945221	81.950
10893.311432	81.951
10893.677643	81.952
10894.043854	81.953
10894.410065	81.954
10894.776276	81.955
10895.142487	81.956
10895.508698	81.957
10895.874909	81.958
10896.241119	81.959
10896.607330	81.960
10896.973541	81.961
10897.339752	81.962
10897.705963	81.963
10898.072174	81.964
10898.438385	81.965
10898.804596	81.966
10899.170807	81.967
10899.537018	81.968
10899.903229	81.969
10900.269440	81.970
10900.635651	81.971
10901.001862	81.972
10901.368073	81.973
10901.734284	81.974
10902.100495	81.975
10902.466706	81.976
10902.832917	81.977
10903.199128	81.978
10903.565339	81.979
10903.931550	81.980
10904.297761	81.981
10904.663972	81.982
10905.030183	81.983
10905.396394	81.984
10905.762605	81.985
10906.128816	81.986
10906.495027	81.987
10906.861238	81.988
10907.227448	81.990
10907.593659	81.991
10907.959870	81.992
10908.326081	81.993
10908.692292	81.994
10909.058503	81.995
10909.424714	81.996
10909.790925	81.997
10910.157136	81.998
10910.523347	81.999
10910.889558	82.001
10911.255769	82.002
10911.621980	82.003
10911.988191	82.004
10912.354402	82.005
10912.720613	82.006
10913.086824	82.007
10913.453035	82.008
10913.819246	82.009
10914.185457	82.011
10914.551668	82.012
10914.917879	82.013
10915.284090	82.014
10915.650301	82.015
10916.016512	82.016
10916.382723	82.018
10916.748934	82.019
10917.115145	82.020
10917.481356	82.021
10917.847567	82.022
10918.213778	82.023
10918.579988	82.025
10918.946199	82.026
10919.312410	82.027
10919.678621	82.028
10920.044832	82.029
10920.411043	82.030
10920.777254	82.032
10921.143465	82.033
10921.509676	82.034
10921.875887	82.035
10922.242098	82.036
10922.608309	82.038
10922.974520	82.039
10923.340731	82.040
10923.706942	82.041
10924.073153	82.043
10924.439364	82.044
10924.805575	82.045
10925.171786	82.046
10925.537997	82.047
10925.904208	82.049
10926.270419	82.050
10926.636630	82.051
10927.002841	82.052
10927.369052	82.054
10927.735263	82.055
10928.101474	82.056
10928.467685	82.057
10928.833896	82.059
10929.200107	82.060
10929.566317	82.061
10929.932528	82.063
10930.298739	82.064
10930.664950	82.065
10931.031161	82.066
10931.397372	82.068
10931.763583	82.069
10932.129794	82.070
10932.496005	82.072
10932.862216	82.073
10933.228427	82.074
10933.594638	82.075
10933.960849	82.077
10934.327060	82.078
10934.693271	82.079
10935.059482	82.081
10935.425693	82.082
10935.791904	82.083
10936.158115	82.085
10936.524326	82.086
10936.890537	82.087
10937.256748	82.089
10937.622959	82.090
10937.989170	82.091
10938.355381	82.093
10938.721592	82.094
10939.087803	82.095
10939.454014	82.097
10939.820225	82.098
10940.186436	82.099
10940.552647	82.101
10940.918857	82.102
10941.285068	82.104
10941.651279	82.105
10942.017490	82.106
10942.383701	82.108
10942.749912	82.109
10943.116123	82.110
10943.482334	82.112
10943.848545	82.113
10944.214756	82.115
10944.580967	82.116
10944.947178	82.117
10945.313389	82.119
10945.679600	82.120
10946.045811	82.122
10946.412022	82.123
10946.778233	82.125
10947.144444	82.126
10947.510655	82.127
10947.876866	82.129
10948.243077	82.130
10948.609288	82.132
10948.975499	82.133
10949.341710	82.135
10949.707921	82.136
10950.074132	82.138
10950.440343	82.139
10950.806554	82.140
10951.172765	82.142
10951.538976	82.143
10951.905187	82.145
10952.271397	82.146
10952.637608	82.148
10953.003819	82.149
10953.370030	82.151
10953.736241	82.152
10954.102452	82.154
10954.468663	82.155
10954.834874	82.157
10955.201085	82.158
10955.567296	82.160
10955.933507	82.161
10956.299718	82.163
10956.665929	82.164
10957.032140	82.166
10957.398351	82.167
10957.764562	82.169
10958.130773	82.170
10958.496984	82.172
10958.863195	82.173
10959.229406	82.175
10959.595617	82.176
10959.961828	82.178
10960.328039	82.179
10960.694250	82.181
10961.060461	82.183
10961.426672	82.184
10961.792883	82.186
10962.159094	82.187
10962.525305	82.189
10962.891516	82.190
10963.257726	82.192
10963.623937	82.194
10963.990148	82.195
10964.356359	82.197
10964.722570	82.198
10965.088781	82.200
10965.454992	82.201
10965.821203	82.203
10966.187414	82.205
10966.553625	82.206
10966.919836	82.208
10967.286047	82.209
10967.652258	82.211
10968.018469	82.213
10968.384680	82.214
10968.750891	82.216
10969.117102	82.218
10969.483313	82.219
10969.849524	82.221
10970.215735	82.222
10970.581946	82.224
10970.948157	82.226
10971.314368	82.227
10971.680579	82.229
10972.046790	82.231
10972.413001	82.232
10972.779212	82.234
10973.145423	82.236
10973.511634	82.237
10973.877845	82.239
10974.244056	82.241
10974.610266	82.242
10974.976477	82.244
10975.342688	82.246
10975.708899	82.247
10976.075110	82.249
10976.441321	82.251
10976.807532	82.252
10977.173743	82.254
10977.539954	82.256
10977.906165	82.257
10978.272376	82.259
10978.638587	82.261
10979.004798	82.263
10979.371009	82.264
10979.737220	82.266
10980.103431	82.268
10980.469642	82.269
10980.835853	82.271
10981.202064	82.273
10981.568275	82.275
10981.934486	82.276
10982.300697	82.278
10982.666908	82.280
10983.033119	82.282
10983.399330	82.283
10983.765541	82.285
10984.131752	82.287
10984.497963	82.289
10984.864174	82.290
10985.230385	82.292
10985.596595	82.294
10985.962806	82.296
10986.329017	82.297
10986.695228	82.299
10987.061439	82.301
10987.427650	82.303
10987.793861	82.305
10988.160072	82.306
10988.526283	82.308
10988.892494	82.310
10989.258705	82.312
10989.624916	82.314
10989.991127	82.315
10990.357338	82.317
10990.723549	82.319
10991.089760	82.321
10991.455971	82.323
10991.822182	82.325
10992.188393	82.326
10992.554604	82.328
10992.920815	82.330
10993.287026	82.332
10993.653237	82.334
10994.019448	82.336
10994.385659	82.337
10994.751870	82.339
10995.118081	82.341
10995.484292	82.343
10995.850503	82.345
10996.216714	82.347
10996.582925	82.349
10996.949135	82.350
10997.315346	82.352
10997.681557	82.354
10998.047768	82.356
10998.413979	82.358
10998.780190	82.360
10999.146401	82.362
10999.512612	82.364
10999.878823	82.366
11000.245034	82.367
11000.611245	82.369
11000.977456	82.371
11001.343667	82.373
11001.709878	82.375
11002.076089	82.377
11002.442300	82.379
11002.808511	82.381
11003.174722	82.383
11003.540933	82.385
11003.907144	82.387
11004.273355	82.389
11004.639566	82.391
11005.005777	82.392
11005.371988	82.394
11005.738199	82.396
11006.104410	82.398
11006.470621	82.400
11006.836832	82.402
11007.203043	82.404
11007.569254	82.406
11007.935465	82.408
11008.301675	82.410
11008.667886	82.412
11009.034097	82.414
11009.400308	82.416
11009.766519	82.418
11010.132730	82.420
11010.498941	82.422
11010.865152	82.424
11011.231363	82.426
11011.597574	82.428
11011.963785	82.430
11012.329996	82.432
11012.696207	82.434
11013.062418	82.436
11013.428629	82.438
11013.794840	82.440
11014.161051	82.442
11014.527262	82.444
11014.893473	82.446
11015.259684	82.448
11015.625895	82.450
11015.992106	82.452
11016.358317	82.454
11016.724528	82.456
11017.090739	82.458
11017.456950	82.460
11017.823161	82.462
11018.189372	82.464
11018.555583	82.467
11018.921794	82.469
11019.288004	82.471
11019.654215	82.473
11020.020426	82.475
11020.386637	82.477
11020.752848	82.479
11021.119059	82.481
11021.485270	82.483
11021.851481	82.485
11022.217692	82.487
11022.583903	82.489
11022.950114	82.491
11023.316325	82.494
11023.682536	82.496
11024.048747	82.498
11024.414958	82.500
11024.781169	82.502
11025.147380	82.504
11025.513591	82.506
11025.879802	82.508
11026.246013	82.510
11026.612224	82.513
11026.978435	82.515
11027.344646	82.517
11027.710857	82.519
11028.077068	82.521
11028.443279	82.523
11028.809490	82.525
11029.175701	82.528
11029.541912	82.530
11029.908123	82.532
11030.274334	82.534
11030.640544	82.536
11031.006755	82.538
11031.372966	82.540
11031.739177	82.543
11032.105388	82.545
11032.471599	82.547
11032.837810	82.549
11033.204021	82.551
11033.570232	82.554
11033.936443	82.556
11034.302654	82.558
11034.668865	82.560
11035.035076	82.562
11035.401287	82.564
11035.767498	82.567
11036.133709	82.569
11036.499920	82.571
11036.866131	82.573
11037.232342	82.576
11037.598553	82.578
11037.964764	82.580
11038.330975	82.582
11038.697186	82.584
11039.063397	82.587
11039.429608	82.589
11039.795819	82.591
11040.162030	82.593
11040.528241	82.596
11040.894452	82.598
11041.260663	82.600
11041.626873	82.602
11041.993084	82.605
11042.359295	82.607
11042.725506	82.609
11043.091717	82.611
11043.457928	82.614
11043.824139	82.616
11044.190350	82.618
11044.556561	82.620
11044.922772	82.623
11045.288983	82.625
11045.655194	82.627
11046.021405	82.629
11046.387616	82.632
11046.753827	82.634
11047.120038	82.636
11047.486249	82.639
11047.852460	82.641
11048.218671	82.643
11048.584882	82.645
11048.951093	82.648
11049.317304	82.650
11049.683515	82.652
11050.049726	82.655
11050.415937	82.657
11050.782148	82.659
11051.148359	82.662
11051.514570	82.664
11051.880781	82.666
11052.246992	82.669
11052.613203	82.671
11052.979413	82.673
11053.345624	82.676
11053.711835	82.678
11054.078046	82.680
11054.444257	82.683
11054.810468	82.685
11055.176679	82.687
11055.542890	82.690
11055.909101	82.692
11056.275312	82.694
11056.641523	82.697
11057.007734	82.699
11057.373945	82.701
11057.740156	82.704
11058.106367	82.706
11058.472578	82.709
11058.838789	82.711
11059.205000	82.713
11059.571211	82.716
11059.937422	82.718
11060.303633	82.720
11060.669844	82.723
11061.036055	82.725
11061.402266	82.728
11061.768477	82.730
11062.134688	82.732
11062.500899	82.735
11062.867110	82.737
11063.233321	82.740
11063.599532	82.742
11063.965742	82.744
11064.331953	82.747
11064.698164	82.749
11065.064375	82.752
11065.430586	82.754
11065.796797	82.757
11066.163008	82.759
11066.529219	82.761
11066.895430	82.764
11067.261641	82.766
11067.627852	82.769
11067.994063	82.771
11068.360274	82.774
11068.726485	82.776
11069.092696	82.778
11069.458907	82.781
11069.825118	82.783
11070.191329	82.786
11070.557540	82.788
11070.923751	82.791
11071.289962	82.793
11071.656173	82.796
11072.022384	82.798
11072.388595	82.801
11072.754806	82.803
11073.121017	82.806
11073.487228	82.808
11073.853439	82.811
11074.219650	82.813
11074.585861	82.815
11074.952072	82.818
11075.318282	82.820
11075.684493	82.823
11076.050704	82.825
11076.416915	82.828
11076.783126	82.830
11077.149337	82.833
11077.515548	82.835
11077.881759	82.838
11078.247970	82.840
11078.614181	82.843
11078.980392	82.845
11079.346603	82.848
11079.712814	82.850
11080.079025	82.853
11080.445236	82.856
11080.811447	82.858
11081.177658	82.861
11081.543869	82.863
11081.910080	82.866
11082.276291	82.868
11082.642502	82.871
11083.008713	82.873
11083.374924	82.876
11083.741135	82.878
11084.107346	82.881
11084.473557	82.883
11084.839768	82.886
11085.205979	82.889
11085.572190	82.891
11085.938401	82.894
11086.304612	82.896
11086.670822	82.899
11087.037033	82.901
11087.403244	82.904
11087.769455	82.906
11088.135666	82.909
11088.501877	82.912
11088.868088	82.914
11089.234299	82.917
11089.600510	82.919
11089.966721	82.922
11090.332932	82.925
11090.699143	82.927
11091.065354	82.930
11091.431565	82.932
11091.797776	82.935
11092.163987	82.938
11092.530198	82.940
11092.896409	82.943
11093.262620	82.945
11093.628831	82.948
11093.995042	82.951
11094.361253	82.953
11094.727464	82.956
11095.093675	82.958
11095.459886	82.961
11095.826097	82.964
11096.192308	82.966
11096.558519	82.969
11096.924730	82.971
11097.290941	82.974
11097.657151	82.977
11098.023362	82.979
11098.389573	82.982
11098.755784	82.985
11099.121995	82.987
11099.488206	82.990
11099.854417	82.993
11100.220628	82.995
11100.586839	82.998
11100.953050	83.000
11101.319261	83.003
11101.685472	83.006
11102.051683	83.008
11102.417894	83.011
11102.784105	83.014
11103.150316	83.016
11103.516527	83.019
11103.882738	83.022
11104.248949	83.024
11104.615160	83.027
11104.981371	83.030
11105.347582	83.032
11105.713793	83.035
11106.080004	83.038
11106.446215	83.040
11106.812426	83.043
11107.178637	83.046
11107.544848	83.049
11107.911059	83.051
11108.277270	83.054
11108.643481	83.057
11109.009691	83.059
11109.375902	83.062
11109.742113	83.065
11110.108324	83.067
11110.474535	83.070
11110.840746	83.073
11111.206957	83.076
11111.573168	83.078
11111.939379	83.081
11112.305590	83.084
11112.671801	83.086
11113.038012	83.089
11113.404223	83.092
11113.770434	83.095
11114.136645	83.097
11114.502856	83.100
11114.869067	83.103
11115.235278	83.105
11115.601489	83.108
11115.967700	83.111
11116.333911	83.114
11116.700122	83.116
11117.066333	83.119
11117.432544	83.122
11117.798755	83.125
11118.164966	83.127
11118.531177	83.130
11118.897388	83.133
11119.263599	83.136
11119.629810	83.138
11119.996020	83.141
11120.362231	83.144
11120.728442	83.147
11121.094653	83.149
11121.460864	83.152
11121.827075	83.155
11122.193286	83.158
11122.559497	83.160
11122.925708	83.163
11123.291919	83.166
11123.658130	83.169
11124.024341	83.172
11124.390552	83.174
11124.756763	83.177
11125.122974	83.180
11125.489185	83.183
11125.855396	83.185
11126.221607	83.188
11126.587818	83.191
11126.954029	83.194
11127.320240	83.197
11127.686451	83.199
11128.052662	83.202
11128.418873	83.205
11128.785084	83.208
11129.151295	83.211
11129.517506	83.213
11129.883717	83.216
11130.249928	83.219
11130.616139	83.222
11130.982350	83.225
11131.348560	83.228
11131.714771	83.230
11132.080982	83.233
11132.447193	83.236
11132.813404	83.239
11133.179615	83.242
11133.545826	83.244
11133.912037	83.247
11134.278248	83.250
11134.644459	83.253
11135.010670	83.256
11135.376881	83.259
11135.743092	83.261
11136.109303	83.264
11136.475514	83.267
11136.841725	83.270
11137.207936	83.273
